data_name,lambda_fuse,lambda_fuse_effective,n_samples,n_eval_samples,n_features,objective_last,neg_loglik_last,primal_residual_last,dual_residual_last,primal_tolerance_last,dual_tolerance_last,returned_iter,returned_from,returned_objective,returned_neg_loglik,returned_primal_residual,returned_dual_residual,returned_primal_tolerance,returned_dual_tolerance,stopping_reason,n_admm_iter,c_td,c_td_train,c_td_test,n_change_points,n_params,result_path,converged,bic_eligible,bic,rho,max_admm_iter,clip_eta
fine_grid_seed_51,0.0617800850567412,61.7800850567412,1000,1000,3,1543.1059376232308,1512.639190760871,0.0003153329662729829,0.0,0.0008217206283551626,0.1216365360575621,237,converged_iterate,1543.1059376232308,1512.639190760871,0.0003153329662729829,0.0,0.0008217206283551626,0.1216365360575621,residual_converged,238,0.6926736169874377,0.7158896998723776,0.6926736169874377,7,18,pilot_cv_refined_refit/adaptive_rho_normalized_stagnation_escape_newton5/fine_grid_seed_51/lambda_0.0617800850567412/result.json,True,True,3149.617976543421,1.0,1000,20
fine_grid_seed_57,0.0155184557391536,15.5184557391536,1000,1000,3,1543.857037375882,1510.9406633077265,0.0009272656839033894,0.034165690710982764,0.0013211024832075263,0.09192024999149856,81,converged_iterate,1543.857037375882,1510.9406633077265,0.0009272656839033894,0.034165690710982764,0.0013211024832075263,0.09192024999149856,residual_converged,82,0.7109470689587738,0.7015560083460298,0.7109470689587738,16,27,pilot_cv_refined_refit/adaptive_rho_normalized_stagnation_escape_newton5/fine_grid_seed_57/lambda_0.0155184557391536/result.json,True,True,3208.3907191479707,1.0,1000,20
oracle_seed_61,0.0173205080756888,17.3205080756888,1000,1000,3,1544.3649873285576,1506.9512207159792,0.0009053485606104563,0.0723419577879792,0.0012728537147808903,0.09386594394384933,50,converged_iterate,1544.3649873285576,1506.9512207159792,0.0009053485606104563,0.0723419577879792,0.0012728537147808903,0.09386594394384933,residual_converged,51,0.6973241749915011,0.7248245997118496,0.6973241749915011,12,23,pilot_cv_refined_refit/adaptive_rho_normalized_stagnation_escape_newton5/oracle_seed_61/lambda_0.0173205080756888/result.json,True,True,3172.7808128485476,1.0,1000,20
fine_grid_seed_44,0.0381677890961818,38.1677890961818,1000,1000,3,1546.3717213198845,1522.062693650185,0.0007148221791849167,0.0,0.0009397317445694786,0.2556949747393195,187,converged_iterate,1546.3717213198845,1522.062693650185,0.0007148221791849167,0.0,0.0009397317445694786,0.2556949747393195,residual_converged,188,0.7000143140502628,0.6958168074808784,0.7000143140502628,23,34,pilot_cv_refined_refit/adaptive_rho_normalized_stagnation_escape_newton5/fine_grid_seed_44/lambda_0.0381677890961818/result.json,True,True,3278.989066785763,1.0,1000,20
off_grid_seed_42,0.033838346190165,33.838346190165,1000,1000,3,1548.1232580755852,1523.0860624510165,0.0010016846444227284,0.06037707128879193,0.0010337849529978343,0.08440620440735214,171,converged_iterate,1548.1232580755852,1523.0860624510165,0.0010016846444227284,0.06037707128879193,0.0010337849529978343,0.08440620440735214,residual_converged,172,0.6924725033445328,0.7181371387357683,0.6924725033445328,4,15,pilot_cv_refined_refit/adaptive_rho_normalized_stagnation_escape_newton5/off_grid_seed_42/lambda_0.033838346190165/result.json,True,True,3149.788454086765,1.0,1000,20
fine_grid_seed_45,0.0485593374830204,48.5593374830204,1000,1000,3,1549.0712526624695,1517.5042573177705,0.0005802783578064401,4.14314051144892e-14,0.0009123664111438696,0.11358366528183182,180,converged_iterate,1549.0712526624695,1517.5042573177705,0.0005802783578064401,4.14314051144892e-14,0.0009123664111438696,0.11358366528183182,residual_converged,181,0.7062028071694307,0.6891128826985146,0.7062028071694307,6,17,pilot_cv_refined_refit/adaptive_rho_normalized_stagnation_escape_newton5/fine_grid_seed_45/lambda_0.0485593374830204/result.json,True,True,3152.4403543782373,1.0,1000,20
fine_grid_seed_46,0.0268787537952229,26.8787537952229,1000,1000,3,1550.514183210235,1513.682171859474,1.6996749443881478e-17,0.1758840411573092,0.0009807212105891552,0.2439974676489161,164,converged_iterate,1550.514183210235,1513.682171859474,1.6996749443881478e-17,0.1758840411573092,0.0009807212105891552,0.2439974676489161,residual_converged,165,0.6916705748017046,0.7147459110540779,0.6916705748017046,33,44,pilot_cv_refined_refit/adaptive_rho_normalized_stagnation_escape_newton5/fine_grid_seed_46/lambda_0.0268787537952229/result.json,True,True,3331.305575994162,1.0,1000,20
off_grid_seed_53,0.0173205080756888,17.3205080756888,1000,1000,3,1551.4559941269908,1529.4590735966262,0.0006812023329127165,2.0097183471152322e-14,0.0009319802446098409,0.10926115548598438,156,converged_iterate,1551.4559941269908,1529.4590735966262,0.0006812023329127165,2.0097183471152322e-14,0.0009319802446098409,0.10926115548598438,residual_converged,157,0.6946970937372083,0.6983887808373426,0.6946970937372083,30,41,pilot_cv_refined_refit/adaptive_rho_normalized_stagnation_escape_newton5/off_grid_seed_53/lambda_0.0173205080756888/result.json,True,True,3342.13611363152,1.0,1000,20
fine_grid_seed_42,0.0786003085596623,78.6003085596623,1000,1000,3,1551.6031142989225,1518.660785457977,0.0007213656294946524,0.1059438733574678,0.0008249946528387694,0.15164117642007624,174,converged_iterate,1551.6031142989225,1518.660785457977,0.0007213656294946524,0.1059438733574678,0.0008249946528387694,0.15164117642007624,residual_converged,175,0.6980529960978201,0.7236900983831023,0.6980529960978201,3,14,pilot_cv_refined_refit/adaptive_rho_normalized_stagnation_escape_newton5/fine_grid_seed_42/lambda_0.0786003085596623/result.json,True,True,3134.0301448217037,1.0,1000,20
fine_grid_seed_43,0.03,30.0,1000,1000,3,1551.741194450928,1521.9983604418735,0.0008593009014212251,0.020351879114996023,0.0010784795551381967,0.09613995053772426,129,converged_iterate,1551.741194450928,1521.9983604418735,0.0008593009014212251,0.020351879114996023,0.0010784795551381967,0.09613995053772426,residual_converged,130,0.7156666489997106,0.7070859181903001,0.7156666489997106,10,21,pilot_cv_refined_refit/adaptive_rho_normalized_stagnation_escape_newton5/fine_grid_seed_43/lambda_0.03/result.json,True,True,3189.059581742372,1.0,1000,20
off_grid_seed_52,0.0381677890961818,38.1677890961818,1000,1000,3,1552.2041823637385,1532.612670715305,0.0004408953872254065,0.0,0.0008124085350844888,0.09742938069498329,257,converged_iterate,1552.2041823637385,1532.612670715305,0.0004408953872254065,0.0,0.0008124085350844888,0.09742938069498329,residual_converged,258,0.6992262170134542,0.7107966101001338,0.6992262170134542,11,22,pilot_cv_refined_refit/adaptive_rho_normalized_stagnation_escape_newton5/off_grid_seed_52/lambda_0.0381677890961818/result.json,True,True,3217.195957568217,1.0,1000,20
oracle_seed_44,0.0547722557505166,54.7722557505166,1000,1000,3,1554.1271601034546,1527.587541863046,0.0004315756341498177,0.0,0.0007409501096296616,0.1788394349828725,134,converged_iterate,1554.1271601034546,1527.587541863046,0.0004315756341498177,0.0,0.0007409501096296616,0.1788394349828725,residual_converged,135,0.7000429421507883,0.6948961907697458,0.7000429421507883,6,17,pilot_cv_refined_refit/adaptive_rho_normalized_stagnation_escape_newton5/oracle_seed_44/lambda_0.0547722557505166/result.json,True,True,3172.6069234687884,1.0,1000,20
fine_grid_seed_54,0.0139038917031591,13.9038917031591,1000,1000,3,1556.339779036013,1492.2150995941154,0.001076181486002692,2.0097183471152322e-14,0.0018304541764205154,0.0985756542486193,72,converged_iterate,1556.339779036013,1492.2150995941154,0.001076181486002692,2.0097183471152322e-14,0.0018304541764205154,0.0985756542486193,residual_converged,73,0.6997372494704253,0.7228633626185312,0.6997372494704253,32,43,pilot_cv_refined_refit/adaptive_rho_normalized_stagnation_escape_newton5/fine_grid_seed_54/lambda_0.0139038917031591/result.json,True,True,3281.4636761844627,1.0,1000,20
fine_grid_seed_58,0.0485593374830204,48.5593374830204,1000,1000,3,1559.0466519177337,1535.340012834892,0.0004717825270764801,0.07803292020900675,0.0008955870457637306,0.10725349019632471,162,converged_iterate,1559.0466519177337,1535.340012834892,0.0004717825270764801,0.07803292020900675,0.0008955870457637306,0.10725349019632471,residual_converged,163,0.7061824962563092,0.692545881144241,0.7061824962563092,4,15,pilot_cv_refined_refit/adaptive_rho_normalized_stagnation_escape_newton5/fine_grid_seed_58/lambda_0.0485593374830204/result.json,True,True,3174.296354854516,1.0,1000,20
fine_grid_seed_60,0.0696845301935949,69.6845301935949,1000,1000,3,1561.3037381970678,1519.6309816570924,0.0007126276412237928,0.08365991504060082,0.0009136595201347502,0.1374775110947434,98,converged_iterate,1561.3037381970678,1519.6309816570924,0.0007126276412237928,0.08365991504060082,0.0009136595201347502,0.1374775110947434,residual_converged,99,0.7119995601647753,0.6943266810022972,0.7119995601647753,4,15,pilot_cv_refined_refit/adaptive_rho_normalized_stagnation_escape_newton5/fine_grid_seed_60/lambda_0.0696845301935949/result.json,True,True,3142.878292498917,1.0,1000,20
oracle_seed_54,0.0268787537952229,26.8787537952229,1000,1000,3,1562.4514496091613,1505.370246548276,0.000509230664724034,4.0194366942304644e-14,0.0012492642602674464,0.10613693143898668,71,converged_iterate,1562.4514496091613,1505.370246548276,0.000509230664724034,4.0194366942304644e-14,0.0012492642602674464,0.10613693143898668,residual_converged,72,0.7006782629949486,0.7218691964267412,0.7006782629949486,13,24,pilot_cv_refined_refit/adaptive_rho_normalized_stagnation_escape_newton5/oracle_seed_54/lambda_0.0268787537952229/result.json,True,True,3176.5266197921237,1.0,1000,20
