data_name,lambda_fuse,result_path,iae_mean,ise_mean,iae_sum,ise_sum,iae_x1,iae_x2,iae_x3,ise_x1,ise_x2,ise_x3
extended_aft_step_seed_57,18.982350911593695,outputs/lambda_experiments/extended_aft_step_seed_57/lambda_18.982350911593695/result.json,0.31563616481810913,0.021137724607529756,0.9469084944543273,0.06341317382258926,0.31735846003306756,0.29300486533114123,0.3365451690901185,0.021223607930865265,0.019054774009481103,0.023134791882242885
extended_aft_step_seed_58,18.982350911593695,outputs/lambda_experiments/extended_aft_step_seed_58/lambda_18.982350911593695/result.json,0.6960520808954257,0.11027406629764902,2.088156242686277,0.33082219889294706,0.7937572767363034,0.4681815956937253,0.8262173702562483,0.15117990499343004,0.06421532816730618,0.11542696573221084
extended_aft_step_seed_59,18.982350911593695,outputs/lambda_experiments/extended_aft_step_seed_59/lambda_18.982350911593695/result.json,0.50199851670397,0.0682396135362507,1.50599555011191,0.2047188406087521,0.2448666062231853,0.4581907329284216,0.8029382109603032,0.010827787337529256,0.0690748427534118,0.12481621051781103
extended_aft_step_seed_60,18.982350911593695,outputs/lambda_experiments/extended_aft_step_seed_60/lambda_18.982350911593695/result.json,0.2582591364274574,0.021518408620670584,0.7747774092823723,0.06455522586201175,0.20728329813065638,0.28790703243004934,0.27958707872166655,0.016248902528683325,0.024694659523985953,0.023611663809342473
extended_aft_step_seed_61,18.982350911593695,outputs/lambda_experiments/extended_aft_step_seed_61/lambda_18.982350911593695/result.json,0.6181905056805316,0.1480933432966461,1.8545715170415948,0.44428002988993837,0.4065241559209247,0.6401978699171894,0.8078494912034806,0.045755192859573954,0.10335574261470659,0.2951690944156578
extended_aft_step_seed_62,18.982350911593695,outputs/lambda_experiments/extended_aft_step_seed_62/lambda_18.982350911593695/result.json,0.4858027065179007,0.07239223269307074,1.457408119553702,0.21717669807921222,0.48523092762927517,0.4318441871503239,0.5403330047741031,0.07083126008239157,0.058378565860000495,0.08796687213682017
extended_aft_step_seed_63,18.982350911593695,outputs/lambda_experiments/extended_aft_step_seed_63/lambda_18.982350911593695/result.json,0.706336740500026,0.10694328490605005,2.119010221500078,0.3208298547181502,0.6736782703630297,0.6575174354036132,0.7878145157334353,0.0985844374789811,0.08978551574268293,0.13245990149648612
extended_aft_step_seed_64,18.982350911593695,outputs/lambda_experiments/extended_aft_step_seed_64/lambda_18.982350911593695/result.json,0.2644674900700913,0.01593745837312047,0.7934024702102739,0.047812375119361414,0.20883699029465175,0.33209807687344733,0.25246740304217485,0.011610679242358252,0.020547096693804407,0.015654599183198756
extended_aft_step_seed_65,18.982350911593695,outputs/lambda_experiments/extended_aft_step_seed_65/lambda_18.982350911593695/result.json,0.3674401714988249,0.02706787456436703,1.1023205144964747,0.08120362369310109,0.5043366775926336,0.35457409336291534,0.24340974354092573,0.04696559440665431,0.02274217152418506,0.011495857762261726
extended_aft_step_seed_66,18.982350911593695,outputs/lambda_experiments/extended_aft_step_seed_66/lambda_18.982350911593695/result.json,0.5238630753906343,0.06694576013324376,1.5715892261719029,0.20083728039973126,0.5816150479145799,0.22421897957062328,0.7657551986866997,0.0636620140395536,0.011416193927423244,0.12575907243275442
