data_name,lambda_fuse,lambda_fuse_effective,n_samples,n_features,objective_last,neg_loglik_last,primal_residual_last,dual_residual_last,c_td,n_params,result_path,bic,rho,max_admm_iter,clip_eta
extended_aft_step_seed_45,14.142135623730951,14142.135623730952,1000,3,13432.833061580812,1044.4029227481294,0.31435248460401916,0.0,0.5,0,outputs/lambda_experiments/extended_aft_step_seed_45/lambda_14.142135623730951/result.json,2088.805845496259,1.0,1000,20
extended_aft_step_seed_42,14.142135623730951,14142.135623730952,1000,3,13452.715104046849,1026.3452214296894,0.29436672787111173,0.0,0.5,0,outputs/lambda_experiments/extended_aft_step_seed_42/lambda_14.142135623730951/result.json,2052.690442859379,1.0,1000,20
extended_aft_step_seed_131,7.29266473721711,7292.66473721711,1000,3,13456.324829922214,1142.1307598397661,0.6497235300858378,0.0,0.5,0,outputs/lambda_experiments/extended_aft_step_seed_131/lambda_7.29266473721711/result.json,2284.2615196795323,1.0,1000,20
extended_aft_step_seed_98,14.142135623730951,14142.135623730952,1000,3,13469.666030435425,946.2495914146515,0.3215424271046835,0.0,0.5,0,outputs/lambda_experiments/extended_aft_step_seed_98/lambda_14.142135623730951/result.json,1892.499182829303,1.0,1000,20
extended_aft_step_seed_62,14.142135623730951,14142.135623730952,1000,3,13482.098490863315,1053.6790482288511,0.26799066474611716,0.0,0.5,0,outputs/lambda_experiments/extended_aft_step_seed_62/lambda_14.142135623730951/result.json,2107.3580964577022,1.0,1000,20
extended_aft_step_seed_90,14.142135623730951,14142.135623730952,1000,3,13537.5334652972,1077.0777628658318,0.3079093312763638,0.0,0.5,0,outputs/lambda_experiments/extended_aft_step_seed_90/lambda_14.142135623730951/result.json,2154.1555257316636,1.0,1000,20
extended_aft_step_seed_81,14.142135623730951,14142.135623730952,1000,3,13583.362012870804,984.2181640234655,0.29108032759568,0.0,0.5,0,outputs/lambda_experiments/extended_aft_step_seed_81/lambda_14.142135623730951/result.json,1968.436328046931,1.0,1000,20
extended_aft_step_seed_59,14.142135623730951,14142.135623730952,1000,3,13730.724354980892,1091.9748623537885,0.27919663239727777,0.0,0.5,0,outputs/lambda_experiments/extended_aft_step_seed_59/lambda_14.142135623730951/result.json,2183.949724707577,1.0,1000,20
extended_aft_step_seed_54,14.142135623730951,14142.135623730952,1000,3,13791.707641196028,1040.7000262268546,0.2883585961150058,0.0,0.5,0,outputs/lambda_experiments/extended_aft_step_seed_54/lambda_14.142135623730951/result.json,2081.400052453709,1.0,1000,20
extended_aft_step_seed_64,14.142135623730951,14142.135623730952,1000,3,13981.443306558336,1068.0565799813778,0.2982120055664767,0.0,0.5,0,outputs/lambda_experiments/extended_aft_step_seed_64/lambda_14.142135623730951/result.json,2136.1131599627556,1.0,1000,20
extended_aft_step_seed_50,14.142135623730951,14142.135623730952,1000,3,14143.158342359497,1056.2024104807851,0.30233230513677334,0.0,0.5,0,outputs/lambda_experiments/extended_aft_step_seed_50/lambda_14.142135623730951/result.json,2112.4048209615703,1.0,1000,20
extended_aft_step_seed_102,1.0,1000.0,1000,3,14212.129022241532,1556.9037310601034,3.9545157219345692,0.0,0.823922131022488,0,outputs/lambda_experiments/extended_aft_step_seed_102/lambda_1.0/result.json,3113.8074621202068,1.0,1000,20
extended_aft_step_seed_72,7.29266473721711,7292.66473721711,1000,3,14416.041601299177,1046.2356315013992,0.6636373602146541,0.0,0.5,0,outputs/lambda_experiments/extended_aft_step_seed_72/lambda_7.29266473721711/result.json,2092.4712630027984,1.0,1000,20
extended_aft_step_seed_115,3.760603093086394,3760.603093086394,1000,3,14647.030357681619,1209.1061639682598,1.158936076075081,0.0,0.5,0,outputs/lambda_experiments/extended_aft_step_seed_115/lambda_3.760603093086394/result.json,2418.2123279365196,1.0,1000,20
extended_aft_step_seed_101,14.142135623730951,14142.135623730952,1000,3,14843.85531032116,1038.5735896846368,0.3394104382695761,0.0,0.5,0,outputs/lambda_experiments/extended_aft_step_seed_101/lambda_14.142135623730951/result.json,2077.1471793692735,1.0,1000,20
extended_aft_step_seed_84,14.142135623730951,14142.135623730952,1000,3,14942.849846726534,1006.0651580594086,0.35459840579171414,0.0,0.5,0,outputs/lambda_experiments/extended_aft_step_seed_84/lambda_14.142135623730951/result.json,2012.1303161188173,1.0,1000,20
extended_aft_step_seed_82,14.142135623730951,14142.135623730952,1000,3,14949.556601466393,1065.7747123236363,0.36795483089307013,0.0,0.5,0,outputs/lambda_experiments/extended_aft_step_seed_82/lambda_14.142135623730951/result.json,2131.5494246472726,1.0,1000,20
extended_aft_step_seed_139,14.142135623730951,14142.135623730952,1000,3,15057.06471517023,1043.195843745314,0.36085338842505277,0.0,0.5,0,outputs/lambda_experiments/extended_aft_step_seed_139/lambda_14.142135623730951/result.json,2086.391687490628,1.0,1000,20
extended_aft_step_seed_87,1.9392274474868578,1939.2274474868577,1000,3,15187.44058724237,3923.8929397955517,2.473609976882581,0.0,0.8045450191668484,0,outputs/lambda_experiments/extended_aft_step_seed_87/lambda_1.9392274474868578/result.json,7847.785879591103,1.0,1000,20
extended_aft_step_seed_99,7.29266473721711,7292.66473721711,1000,3,15407.863176934197,1054.535144008551,0.7167227314234487,0.0,0.5,0,outputs/lambda_experiments/extended_aft_step_seed_99/lambda_7.29266473721711/result.json,2109.070288017102,1.0,1000,20
extended_aft_step_seed_47,14.142135623730951,14142.135623730952,1000,3,15780.284822106076,994.5934989965444,0.38117993845040027,0.0,0.5,0,outputs/lambda_experiments/extended_aft_step_seed_47/lambda_14.142135623730951/result.json,1989.1869979930889,1.0,1000,20
extended_aft_step_seed_118,3.760603093086394,3760.603093086394,1000,3,15787.988917227285,1113.345365320935,1.2076086585205283,0.0,0.5,0,outputs/lambda_experiments/extended_aft_step_seed_118/lambda_3.760603093086394/result.json,2226.69073064187,1.0,1000,20
extended_aft_step_seed_69,7.29266473721711,7292.66473721711,1000,3,16362.917972156385,1101.2365308311248,0.7583841449773201,0.0,0.5,0,outputs/lambda_experiments/extended_aft_step_seed_69/lambda_7.29266473721711/result.json,2202.4730616622496,1.0,1000,20
extended_aft_step_seed_126,14.142135623730951,14142.135623730952,1000,3,16367.77019051318,1041.414216020415,0.3702058600956133,0.0,0.5,0,outputs/lambda_experiments/extended_aft_step_seed_126/lambda_14.142135623730951/result.json,2082.82843204083,1.0,1000,20
extended_aft_step_seed_68,7.29266473721711,7292.66473721711,1000,3,16475.754613058612,1119.082786163763,0.8785519858173128,0.0,0.5,0,outputs/lambda_experiments/extended_aft_step_seed_68/lambda_7.29266473721711/result.json,2238.165572327526,1.0,1000,20
extended_aft_step_seed_77,14.142135623730951,14142.135623730952,1000,3,17765.7404526161,983.3951217637184,0.42221758932469167,0.0,0.5,0,outputs/lambda_experiments/extended_aft_step_seed_77/lambda_14.142135623730951/result.json,1966.7902435274368,1.0,1000,20
extended_aft_step_seed_106,7.29266473721711,7292.66473721711,1000,3,17941.464385596486,1294.743786655277,0.792859374316124,0.0,0.5,0,outputs/lambda_experiments/extended_aft_step_seed_106/lambda_7.29266473721711/result.json,2589.487573310554,1.0,1000,20
extended_aft_step_seed_113,27.424817567620735,27424.817567620736,1000,3,18509.670274612443,1037.4160879892272,0.2103735971162928,0.0,0.5,0,outputs/lambda_experiments/extended_aft_step_seed_113/lambda_27.424817567620735/result.json,2074.8321759784544,1.0,1000,20
extended_aft_step_seed_63,1.9392274474868578,1939.2274474868577,1000,3,18724.435349586456,1463.226323713908,3.4215680145227387,0.0,0.5,0,outputs/lambda_experiments/extended_aft_step_seed_63/lambda_1.9392274474868578/result.json,2926.452647427816,1.0,1000,20
extended_aft_step_seed_124,27.424817567620735,27424.817567620736,1000,3,18771.341530229543,1076.820384606776,0.21013864102603388,0.0,0.5,0,outputs/lambda_experiments/extended_aft_step_seed_124/lambda_27.424817567620735/result.json,2153.640769213552,1.0,1000,20
extended_aft_step_seed_67,14.142135623730951,14142.135623730952,1000,3,18854.225617993394,1088.760834410811,0.42683129322660696,0.0,0.5,0,outputs/lambda_experiments/extended_aft_step_seed_67/lambda_14.142135623730951/result.json,2177.521668821622,1.0,1000,20
extended_aft_step_seed_83,27.424817567620735,27424.817567620736,1000,3,18968.700613036173,1029.263859103938,0.21818266771336176,0.0,0.5,0,outputs/lambda_experiments/extended_aft_step_seed_83/lambda_27.424817567620735/result.json,2058.527718207876,1.0,1000,20
extended_aft_step_seed_46,27.424817567620735,27424.817567620736,1000,3,19452.380199870695,1046.1049790747477,0.22306165143064355,0.0,0.5,0,outputs/lambda_experiments/extended_aft_step_seed_46/lambda_27.424817567620735/result.json,2092.2099581494954,1.0,1000,20
extended_aft_step_seed_108,27.424817567620735,27424.817567620736,1000,3,19514.115530875017,1060.0012096791372,0.23140793818410837,0.0,0.5,0,outputs/lambda_experiments/extended_aft_step_seed_108/lambda_27.424817567620735/result.json,2120.0024193582744,1.0,1000,20
extended_aft_step_seed_141,27.424817567620735,27424.817567620736,1000,3,19596.918237074507,1073.11777936439,0.24876514897576532,0.0,0.5,0,outputs/lambda_experiments/extended_aft_step_seed_141/lambda_27.424817567620735/result.json,2146.23555872878,1.0,1000,20
extended_aft_step_seed_96,27.424817567620735,27424.817567620736,1000,3,19701.363441404308,1135.1044955765287,0.2125295687111139,0.0,0.5,0,outputs/lambda_experiments/extended_aft_step_seed_96/lambda_27.424817567620735/result.json,2270.2089911530575,1.0,1000,20
extended_aft_step_seed_49,27.424817567620735,27424.817567620736,1000,3,19827.575569092987,1068.9083785048217,0.23532541042302155,0.0,0.5,0,outputs/lambda_experiments/extended_aft_step_seed_49/lambda_27.424817567620735/result.json,2137.8167570096434,1.0,1000,20
extended_aft_step_seed_86,27.424817567620735,27424.817567620736,1000,3,20071.769103473238,1072.9808076724491,0.2432339810138204,0.0,0.5,0,outputs/lambda_experiments/extended_aft_step_seed_86/lambda_27.424817567620735/result.json,2145.9616153448983,1.0,1000,20
extended_aft_step_seed_135,27.424817567620735,27424.817567620736,1000,3,20157.97074897815,1046.5027649710996,0.22725778552166254,0.0,0.5,0,outputs/lambda_experiments/extended_aft_step_seed_135/lambda_27.424817567620735/result.json,2093.0055299421992,1.0,1000,20
extended_aft_step_seed_140,27.424817567620735,27424.817567620736,1000,3,20162.315411837317,1087.72181682357,0.23506060493890663,0.0,0.5,0,outputs/lambda_experiments/extended_aft_step_seed_140/lambda_27.424817567620735/result.json,2175.44363364714,1.0,1000,20
extended_aft_step_seed_94,7.29266473721711,7292.66473721711,1000,3,20213.703057505587,1050.4607282611746,0.9360919951688373,0.0,0.5,0,outputs/lambda_experiments/extended_aft_step_seed_94/lambda_7.29266473721711/result.json,2100.921456522349,1.0,1000,20
extended_aft_step_seed_121,27.424817567620735,27424.817567620736,1000,3,20221.356522639675,1063.463398616963,0.22838962590870876,0.0,0.5,0,outputs/lambda_experiments/extended_aft_step_seed_121/lambda_27.424817567620735/result.json,2126.926797233926,1.0,1000,20
extended_aft_step_seed_119,27.424817567620735,27424.817567620736,1000,3,20261.2865361072,1040.5947457197155,0.2319467650572205,0.0,0.5,0,outputs/lambda_experiments/extended_aft_step_seed_119/lambda_27.424817567620735/result.json,2081.189491439431,1.0,1000,20
extended_aft_step_seed_74,27.424817567620735,27424.817567620736,1000,3,20465.271834762374,971.2941147214786,0.2525333758281868,0.0,0.5,0,outputs/lambda_experiments/extended_aft_step_seed_74/lambda_27.424817567620735/result.json,1942.5882294429573,1.0,1000,20
extended_aft_step_seed_53,27.424817567620735,27424.817567620736,1000,3,20492.458716840712,1080.6434336787431,0.2502772229690125,0.0,0.5,0,outputs/lambda_experiments/extended_aft_step_seed_53/lambda_27.424817567620735/result.json,2161.2868673574862,1.0,1000,20
extended_aft_step_seed_89,27.424817567620735,27424.817567620736,1000,3,20551.052701307086,1038.9242829159025,0.22529879056596552,0.0,0.5,0,outputs/lambda_experiments/extended_aft_step_seed_89/lambda_27.424817567620735/result.json,2077.848565831805,1.0,1000,20
extended_aft_step_seed_80,27.424817567620735,27424.817567620736,1000,3,20605.673955916183,1040.9882956285244,0.23249606932053085,0.0,0.5,0,outputs/lambda_experiments/extended_aft_step_seed_80/lambda_27.424817567620735/result.json,2081.9765912570488,1.0,1000,20
extended_aft_step_seed_48,27.424817567620735,27424.817567620736,1000,3,20799.18047503894,1054.245297057376,0.23773702284502057,0.0,0.5,0,outputs/lambda_experiments/extended_aft_step_seed_48/lambda_27.424817567620735/result.json,2108.490594114752,1.0,1000,20
extended_aft_step_seed_117,27.424817567620735,27424.817567620736,1000,3,20988.694272078606,1055.0495283638236,0.23559973433898684,0.0,0.5,0,outputs/lambda_experiments/extended_aft_step_seed_117/lambda_27.424817567620735/result.json,2110.099056727647,1.0,1000,20
extended_aft_step_seed_60,27.424817567620735,27424.817567620736,1000,3,21037.618718269263,1076.1371219163962,0.25364629303243863,0.0,0.5,0,outputs/lambda_experiments/extended_aft_step_seed_60/lambda_27.424817567620735/result.json,2152.2742438327923,1.0,1000,20
extended_aft_step_seed_137,27.424817567620735,27424.817567620736,1000,3,21142.36671925953,1036.4219830098812,0.24895998029571437,0.0,0.5,0,outputs/lambda_experiments/extended_aft_step_seed_137/lambda_27.424817567620735/result.json,2072.8439660197623,1.0,1000,20
extended_aft_step_seed_132,27.424817567620735,27424.817567620736,1000,3,21228.621206380387,1040.3017328459814,0.24561618766623727,0.0,0.5,0,outputs/lambda_experiments/extended_aft_step_seed_132/lambda_27.424817567620735/result.json,2080.603465691963,1.0,1000,20
extended_aft_step_seed_133,27.424817567620735,27424.817567620736,1000,3,21308.984785312638,1046.6313863220053,0.26034376618588917,0.0,0.5,0,outputs/lambda_experiments/extended_aft_step_seed_133/lambda_27.424817567620735/result.json,2093.2627726440105,1.0,1000,20
extended_aft_step_seed_112,27.424817567620735,27424.817567620736,1000,3,21350.25756190301,1045.8211443460573,0.2546373618270116,0.0,0.5,0,outputs/lambda_experiments/extended_aft_step_seed_112/lambda_27.424817567620735/result.json,2091.6422886921146,1.0,1000,20
extended_aft_step_seed_110,14.142135623730951,14142.135623730952,1000,3,21443.515138710893,1192.3839531659785,0.4489799149347624,0.0,0.5,0,outputs/lambda_experiments/extended_aft_step_seed_110/lambda_14.142135623730951/result.json,2384.767906331957,1.0,1000,20
extended_aft_step_seed_111,27.424817567620735,27424.817567620736,1000,3,21510.115754442108,1027.0530979758778,0.26873129819864916,0.0,0.5,0,outputs/lambda_experiments/extended_aft_step_seed_111/lambda_27.424817567620735/result.json,2054.1061959517556,1.0,1000,20
extended_aft_step_seed_105,27.424817567620735,27424.817567620736,1000,3,21622.12008908085,1048.1625914438987,0.25187091168428755,0.0,0.5,0,outputs/lambda_experiments/extended_aft_step_seed_105/lambda_27.424817567620735/result.json,2096.3251828877974,1.0,1000,20
extended_aft_step_seed_134,3.760603093086394,3760.603093086394,1000,3,21641.31236034585,1244.457890929481,1.9163090891562156,0.0,0.5,0,outputs/lambda_experiments/extended_aft_step_seed_134/lambda_3.760603093086394/result.json,2488.915781858962,1.0,1000,20
extended_aft_step_seed_55,27.424817567620735,27424.817567620736,1000,3,21669.218065508245,1041.0607957911168,0.2471670311672639,0.0,0.5,0,outputs/lambda_experiments/extended_aft_step_seed_55/lambda_27.424817567620735/result.json,2082.1215915822336,1.0,1000,20
extended_aft_step_seed_123,27.424817567620735,27424.817567620736,1000,3,21834.274015742696,1050.829088520967,0.23974965802921766,0.0,0.5,0,outputs/lambda_experiments/extended_aft_step_seed_123/lambda_27.424817567620735/result.json,2101.658177041934,1.0,1000,20
extended_aft_step_seed_114,27.424817567620735,27424.817567620736,1000,3,21870.11445098294,1048.6487954879703,0.2473174282386359,0.0,0.5,0,outputs/lambda_experiments/extended_aft_step_seed_114/lambda_27.424817567620735/result.json,2097.2975909759407,1.0,1000,20
extended_aft_step_seed_128,27.424817567620735,27424.817567620736,1000,3,21884.87241920025,1046.8699787306452,0.2482751907422549,0.0,0.5,0,outputs/lambda_experiments/extended_aft_step_seed_128/lambda_27.424817567620735/result.json,2093.7399574612905,1.0,1000,20
extended_aft_step_seed_130,27.424817567620735,27424.817567620736,1000,3,21952.90895625345,1049.636606644477,0.25528426187403147,0.0,0.5,0,outputs/lambda_experiments/extended_aft_step_seed_130/lambda_27.424817567620735/result.json,2099.273213288954,1.0,1000,20
extended_aft_step_seed_122,27.424817567620735,27424.817567620736,1000,3,21990.677588098584,1076.3753579508405,0.2740536069816302,0.0,0.5,0,outputs/lambda_experiments/extended_aft_step_seed_122/lambda_27.424817567620735/result.json,2152.750715901681,1.0,1000,20
extended_aft_step_seed_125,27.424817567620735,27424.817567620736,1000,3,22063.995125807764,1068.9116364389647,0.24597351024384484,0.0,0.5,0,outputs/lambda_experiments/extended_aft_step_seed_125/lambda_27.424817567620735/result.json,2137.8232728779294,1.0,1000,20
extended_aft_step_seed_78,14.142135623730951,14142.135623730952,1000,3,22178.665566147207,1091.0783998529073,0.577405315623597,0.0,0.5,0,outputs/lambda_experiments/extended_aft_step_seed_78/lambda_14.142135623730951/result.json,2182.1567997058146,1.0,1000,20
extended_aft_step_seed_104,27.424817567620735,27424.817567620736,1000,3,22235.13369182653,1074.3222745701157,0.24791417714668193,0.0,0.5,0,outputs/lambda_experiments/extended_aft_step_seed_104/lambda_27.424817567620735/result.json,2148.6445491402314,1.0,1000,20
extended_aft_step_seed_136,27.424817567620735,27424.817567620736,1000,3,22243.2579014807,1008.0827820611142,0.2530114038726585,0.0,0.5,0,outputs/lambda_experiments/extended_aft_step_seed_136/lambda_27.424817567620735/result.json,2016.1655641222285,1.0,1000,20
extended_aft_step_seed_95,27.424817567620735,27424.817567620736,1000,3,22278.831403207812,1004.1308637938362,0.2639293851192203,0.0,0.5,0,outputs/lambda_experiments/extended_aft_step_seed_95/lambda_27.424817567620735/result.json,2008.2617275876723,1.0,1000,20
extended_aft_step_seed_107,27.424817567620735,27424.817567620736,1000,3,22415.2883871176,1079.189980615891,0.24455909516137098,0.0,0.5,0,outputs/lambda_experiments/extended_aft_step_seed_107/lambda_27.424817567620735/result.json,2158.379961231782,1.0,1000,20
extended_aft_step_seed_120,27.424817567620735,27424.817567620736,1000,3,22595.79816978913,1028.8002238546233,0.2591063955378921,0.0,0.5,0,outputs/lambda_experiments/extended_aft_step_seed_120/lambda_27.424817567620735/result.json,2057.6004477092465,1.0,1000,20
extended_aft_step_seed_66,27.424817567620735,27424.817567620736,1000,3,22622.097154946263,1066.870751791245,0.25774466657955986,0.0,0.5,0,outputs/lambda_experiments/extended_aft_step_seed_66/lambda_27.424817567620735/result.json,2133.74150358249,1.0,1000,20
extended_aft_step_seed_61,14.142135623730951,14142.135623730952,1000,3,22634.263154148215,994.4024180328031,0.597454880814995,0.0,0.5,0,outputs/lambda_experiments/extended_aft_step_seed_61/lambda_14.142135623730951/result.json,1988.8048360656062,1.0,1000,20
extended_aft_step_seed_65,27.424817567620735,27424.817567620736,1000,3,22655.18472726114,1048.771895548173,0.30237626460473443,0.0,0.5,0,outputs/lambda_experiments/extended_aft_step_seed_65/lambda_27.424817567620735/result.json,2097.543791096346,1.0,1000,20
extended_aft_step_seed_56,27.424817567620735,27424.817567620736,1000,3,22675.941955387167,990.0448212993599,0.2779109613095465,0.0,0.5,0,outputs/lambda_experiments/extended_aft_step_seed_56/lambda_27.424817567620735/result.json,1980.0896425987198,1.0,1000,20
extended_aft_step_seed_109,27.424817567620735,27424.817567620736,1000,3,22821.427556725685,1037.4416750087253,0.24401600280322405,0.0,0.5,0,outputs/lambda_experiments/extended_aft_step_seed_109/lambda_27.424817567620735/result.json,2074.8833500174505,1.0,1000,20
extended_aft_step_seed_51,27.424817567620735,27424.817567620736,1000,3,23031.273772477994,1047.0565602263725,0.24656509908279542,0.0,0.5,0,outputs/lambda_experiments/extended_aft_step_seed_51/lambda_27.424817567620735/result.json,2094.113120452745,1.0,1000,20
extended_aft_step_seed_73,27.424817567620735,27424.817567620736,1000,3,23186.042156934145,1060.8928305206405,0.2738730754713647,0.0,0.5,0,outputs/lambda_experiments/extended_aft_step_seed_73/lambda_27.424817567620735/result.json,2121.785661041281,1.0,1000,20
extended_aft_step_seed_92,27.424817567620735,27424.817567620736,1000,3,23236.6144163718,1023.4075661267136,0.297919554512643,0.0,0.5,0,outputs/lambda_experiments/extended_aft_step_seed_92/lambda_27.424817567620735/result.json,2046.8151322534272,1.0,1000,20
extended_aft_step_seed_100,27.424817567620735,27424.817567620736,1000,3,23311.968142560996,969.7276048605972,0.2674886871707369,0.0,0.5,0,outputs/lambda_experiments/extended_aft_step_seed_100/lambda_27.424817567620735/result.json,1939.4552097211945,1.0,1000,20
extended_aft_step_seed_97,27.424817567620735,27424.817567620736,1000,3,23324.17439311095,1038.1498112172994,0.27053493002860135,0.0,0.5,0,outputs/lambda_experiments/extended_aft_step_seed_97/lambda_27.424817567620735/result.json,2076.299622434599,1.0,1000,20
extended_aft_step_seed_93,7.29266473721711,7292.66473721711,1000,3,23427.61132509036,1181.8962045542664,0.9674757959594549,0.0,0.5,0,outputs/lambda_experiments/extended_aft_step_seed_93/lambda_7.29266473721711/result.json,2363.792409108533,1.0,1000,20
extended_aft_step_seed_127,27.424817567620735,27424.817567620736,1000,3,23702.425042505005,1037.0343664515167,0.28127508539791085,0.0,0.5,0,outputs/lambda_experiments/extended_aft_step_seed_127/lambda_27.424817567620735/result.json,2074.0687329030334,1.0,1000,20
extended_aft_step_seed_76,27.424817567620735,27424.817567620736,1000,3,23934.165064785106,1037.3894826206301,0.2890247323536347,0.0,0.5,0,outputs/lambda_experiments/extended_aft_step_seed_76/lambda_27.424817567620735/result.json,2074.7789652412603,1.0,1000,20
extended_aft_step_seed_91,14.142135623730951,14142.135623730952,1000,3,24227.496839347423,1359.913399539124,0.5393246917894872,0.0,0.5,0,outputs/lambda_experiments/extended_aft_step_seed_91/lambda_14.142135623730951/result.json,2719.826799078248,1.0,1000,20
extended_aft_step_seed_44,3.760603093086394,3760.603093086394,1000,3,24258.45778526255,1289.1466330455412,3.0197061149672546,0.0,0.5,0,outputs/lambda_experiments/extended_aft_step_seed_44/lambda_3.760603093086394/result.json,2578.2932660910824,1.0,1000,20
extended_aft_step_seed_79,14.142135623730951,14142.135623730952,1000,3,24268.743800169017,1088.1004632642966,0.598883058690665,0.0,0.5,0,outputs/lambda_experiments/extended_aft_step_seed_79/lambda_14.142135623730951/result.json,2176.2009265285933,1.0,1000,20
extended_aft_step_seed_116,27.424817567620735,27424.817567620736,1000,3,24271.449928657974,1058.1087268080864,0.31318551751013746,0.0,0.5,0,outputs/lambda_experiments/extended_aft_step_seed_116/lambda_27.424817567620735/result.json,2116.217453616173,1.0,1000,20
extended_aft_step_seed_57,27.424817567620735,27424.817567620736,1000,3,24312.96111596793,1075.2416569350326,0.29799021597888076,0.0,0.5,0,outputs/lambda_experiments/extended_aft_step_seed_57/lambda_27.424817567620735/result.json,2150.483313870065,1.0,1000,20
extended_aft_step_seed_70,27.424817567620735,27424.817567620736,1000,3,24511.879117113098,1009.7225763644385,0.28644968723885633,0.0,0.5,0,outputs/lambda_experiments/extended_aft_step_seed_70/lambda_27.424817567620735/result.json,2019.445152728877,1.0,1000,20
extended_aft_step_seed_52,27.424817567620735,27424.817567620736,1000,3,24514.353872063704,1020.5325138174442,0.27145863429606354,0.0,0.5,0,outputs/lambda_experiments/extended_aft_step_seed_52/lambda_27.424817567620735/result.json,2041.0650276348883,1.0,1000,20
extended_aft_step_seed_103,27.424817567620735,27424.817567620736,1000,3,24614.15388778113,1041.5487725145676,0.29106900205790204,0.0,0.5,0,outputs/lambda_experiments/extended_aft_step_seed_103/lambda_27.424817567620735/result.json,2083.0975450291353,1.0,1000,20
extended_aft_step_seed_58,27.424817567620735,27424.817567620736,1000,3,24790.26432460373,1095.5670977067407,0.3072901899810075,0.0,0.5,0,outputs/lambda_experiments/extended_aft_step_seed_58/lambda_27.424817567620735/result.json,2191.1341954134814,1.0,1000,20
extended_aft_step_seed_88,27.424817567620735,27424.817567620736,1000,3,24825.490819242503,1039.631475797942,0.33012784460036415,0.0,0.5,0,outputs/lambda_experiments/extended_aft_step_seed_88/lambda_27.424817567620735/result.json,2079.262951595884,1.0,1000,20
extended_aft_step_seed_85,27.424817567620735,27424.817567620736,1000,3,24913.70247900136,1006.9187925175712,0.27471397805197056,0.0,0.5,0,outputs/lambda_experiments/extended_aft_step_seed_85/lambda_27.424817567620735/result.json,2013.8375850351424,1.0,1000,20
extended_aft_step_seed_131,14.142135623730951,14142.135623730952,1000,3,25022.15389422355,1142.1307598397661,0.6497235300858378,0.0,0.5,0,outputs/lambda_experiments/extended_aft_step_seed_131/lambda_14.142135623730951/result.json,2284.2615196795323,1.0,1000,20
extended_aft_step_seed_129,27.424817567620735,27424.817567620736,1000,3,25067.33359920329,982.058708409135,0.30686762713754273,0.0,0.5,0,outputs/lambda_experiments/extended_aft_step_seed_129/lambda_27.424817567620735/result.json,1964.11741681827,1.0,1000,20
extended_aft_step_seed_45,27.424817567620735,27424.817567620736,1000,3,25068.386679245894,1044.4029227481294,0.31435248460401916,0.0,0.5,0,outputs/lambda_experiments/extended_aft_step_seed_45/lambda_27.424817567620735/result.json,2088.805845496259,1.0,1000,20
extended_aft_step_seed_42,27.424817567620735,27424.817567620736,1000,3,25123.902770424924,1026.3452214296894,0.29436672787111173,0.0,0.5,0,outputs/lambda_experiments/extended_aft_step_seed_42/lambda_27.424817567620735/result.json,2052.690442859379,1.0,1000,20
extended_aft_step_seed_62,27.424817567620735,27424.817567620736,1000,3,25155.21116026492,1053.6790482288511,0.26799066474611716,0.0,0.5,0,outputs/lambda_experiments/extended_aft_step_seed_62/lambda_27.424817567620735/result.json,2107.3580964577022,1.0,1000,20
extended_aft_step_seed_98,27.424817567620735,27424.817567620736,1000,3,25232.00248627186,946.2495914146515,0.3215424271046835,0.0,0.5,0,outputs/lambda_experiments/extended_aft_step_seed_98/lambda_27.424817567620735/result.json,1892.499182829303,1.0,1000,20
extended_aft_step_seed_90,27.424817567620735,27424.817567620736,1000,3,25240.735469214873,1077.0777628658318,0.3079093312763638,0.0,0.5,0,outputs/lambda_experiments/extended_aft_step_seed_90/lambda_27.424817567620735/result.json,2154.1555257316636,1.0,1000,20
extended_aft_step_seed_81,27.424817567620735,27424.817567620736,1000,3,25416.823730543438,984.2181640234655,0.29108032759568,0.0,0.5,0,outputs/lambda_experiments/extended_aft_step_seed_81/lambda_27.424817567620735/result.json,1968.436328046931,1.0,1000,20
extended_aft_step_seed_59,27.424817567620735,27424.817567620736,1000,3,25601.384780366865,1091.9748623537885,0.27919663239727777,0.0,0.5,0,outputs/lambda_experiments/extended_aft_step_seed_59/lambda_27.424817567620735/result.json,2183.949724707577,1.0,1000,20
extended_aft_step_seed_87,3.760603093086394,3760.603093086394,1000,3,25766.473693800453,3923.8929397955517,2.473609976882581,0.0,0.5,0,outputs/lambda_experiments/extended_aft_step_seed_87/lambda_3.760603093086394/result.json,7847.785879591103,1.0,1000,20
extended_aft_step_seed_54,27.424817567620735,27424.817567620736,1000,3,25767.803976289015,1040.7000262268546,0.2883585961150058,0.0,0.5,0,outputs/lambda_experiments/extended_aft_step_seed_54/lambda_27.424817567620735/result.json,2081.400052453709,1.0,1000,20
extended_aft_step_seed_102,1.9392274474868578,1939.2274474868577,1000,3,26098.263969848995,1556.9037310601034,3.9545157219345692,0.0,0.5,0,outputs/lambda_experiments/extended_aft_step_seed_102/lambda_1.9392274474868578/result.json,3113.8074621202068,1.0,1000,20
extended_aft_step_seed_64,27.424817567620735,27424.817567620736,1000,3,26110.050560171883,1068.0565799813778,0.2982120055664767,0.0,0.5,0,outputs/lambda_experiments/extended_aft_step_seed_64/lambda_27.424817567620735/result.json,2136.1131599627556,1.0,1000,20
