data_name,lambda_fuse,lambda_fuse_effective,n_samples,n_eval_samples,n_features,objective_last,neg_loglik_last,primal_residual_last,dual_residual_last,c_td,c_td_train,c_td_test,n_change_points,n_params,result_path,bic,rho,max_admm_iter,clip_eta
off_grid_seed_48,0.25,250.0,1000,1000,3,2569.695982669186,1600.1509894545013,1.0943613978511246,0.0,0.7052469135802469,0.7012446865064251,0.7052469135802469,0,11,outputs/pilot/off_grid_seed_48/lambda_0.25/result.json,3276.287286977806,1.0,1000,20
off_grid_seed_59,0.5,500.0,1000,1000,3,2582.6964465587307,1572.0019788957577,0.5347206979068418,0.0,0.7005066250974279,0.6998053265112676,0.7005066250974279,0,11,outputs/pilot/off_grid_seed_59/lambda_0.5/result.json,3219.989265860319,1.0,1000,20
no_change_seed_53,0.25,250.0,1000,1000,3,2593.453289843096,1675.242986404605,0.9487268199620088,0.0,0.6620483641536273,0.6616139397686842,0.6620483641536273,0,11,outputs/pilot/no_change_seed_53/lambda_0.25/result.json,3426.4712808780137,1.0,1000,20
off_grid_seed_58,0.5,500.0,1000,1000,3,2602.3240465959016,1570.9206492242981,0.457978342363181,0.0,0.6953799927430172,0.6829643171232207,0.6953799927430172,0,11,outputs/pilot/off_grid_seed_58/lambda_0.5/result.json,3217.8266065174,1.0,1000,20
small_seed_59,0.5,500.0,1000,1000,3,2607.9125202403234,1623.1590853956957,0.5386513464471046,0.0,0.6890704426221158,0.6890659274876775,0.6890704426221158,0,11,outputs/pilot/small_seed_59/lambda_0.5/result.json,3322.303478860195,1.0,1000,20
small_seed_44,0.5,500.0,1000,1000,3,2610.165239636725,1632.3050635605637,0.47538476390652584,0.0,0.6831201218854822,0.6727100051654783,0.6831201218854822,0,11,outputs/pilot/small_seed_44/lambda_0.5/result.json,3340.595435189931,1.0,1000,20
small_seed_43,0.5,500.0,1000,1000,3,2611.012190637322,1620.610964489905,0.4694248119300602,0.0,0.6969948645262429,0.6871824633210136,0.6969948645262429,0,11,outputs/pilot/small_seed_43/lambda_0.5/result.json,3317.2072370486135,1.0,1000,20
off_grid_seed_55,0.25,250.0,1000,1000,3,2635.6417408511024,1558.2377022049081,1.069647150235769,0.0,0.6995885778963933,0.7075636295288411,0.6995885778963933,0,11,outputs/pilot/off_grid_seed_55/lambda_0.25/result.json,3192.46071247862,1.0,1000,20
no_change_seed_48,0.5,500.0,1000,1000,3,2636.069596193557,1664.2850003869207,0.4840647911864804,0.0,0.6802223451147509,0.6750422468842923,0.6802223451147509,0,11,outputs/pilot/no_change_seed_48/lambda_0.5/result.json,3404.555308842645,1.0,1000,20
no_change_seed_50,0.25,250.0,1000,1000,3,2639.522044416948,1711.109364356474,1.074661543687678,0.0,0.664897795558723,0.6664529272826148,0.664897795558723,0,11,outputs/pilot/no_change_seed_50/lambda_0.25/result.json,3498.2040367817517,1.0,1000,20
fine_grid_seed_55,1.0,1000.0,1000,1000,3,2646.73417683752,1518.8950190403887,0.24360131690498596,0.0,0.7102854767861654,0.7143953581186873,0.7102854767861654,0,11,outputs/pilot/fine_grid_seed_55/lambda_1.0/result.json,3113.775346149581,1.0,1000,20
small_seed_58,0.25,250.0,1000,1000,3,2655.03941723717,1632.7095401558706,1.017300624418511,0.0,0.68707163970636,0.6734244017293523,0.68707163970636,0,11,outputs/pilot/small_seed_58/lambda_0.25/result.json,3341.404388380545,1.0,1000,20
no_change_seed_46,0.5,500.0,1000,1000,3,2657.114782378119,1673.690376133923,0.5255367950365613,0.0,0.6533446516772894,0.6702576434771343,0.6533446516772894,0,11,outputs/pilot/no_change_seed_46/lambda_0.5/result.json,3423.3660603366498,1.0,1000,20
small_seed_45,0.5,500.0,1000,1000,3,2657.7206207465783,1630.641006393487,0.48221619457971604,0.0,0.6836602852286762,0.6723477773627194,0.6836602852286762,0,11,outputs/pilot/small_seed_45/lambda_0.5/result.json,3337.2673208557776,1.0,1000,20
small_seed_49,0.5,500.0,1000,1000,3,2666.507680859163,1632.8926439296145,0.49133079571216104,0.0,0.6728029408597016,0.6897307674317869,0.6728029408597016,0,11,outputs/pilot/small_seed_49/lambda_0.5/result.json,3341.7705959280324,1.0,1000,20
no_change_seed_43,0.5,500.0,1000,1000,3,2676.3080934856207,1669.9818520204847,0.4474166099577668,0.0,0.6820102726770662,0.6750878560683116,0.6820102726770662,0,11,outputs/pilot/no_change_seed_43/lambda_0.5/result.json,3415.949012109773,1.0,1000,20
fine_grid_seed_45,0.5,500.0,1000,1000,3,2680.500504965064,1538.5361009316198,0.5574809078509979,0.0,0.7051675766621881,0.6902674689717666,0.7051675766621881,0,11,outputs/pilot/fine_grid_seed_45/lambda_0.5/result.json,3153.057509932043,1.0,1000,20
oracle_seed_42,2.0,2000.0,1000,1000,3,2685.66373289377,1543.7293568512152,0.173598108474056,0.0,0.6960385723333401,0.7203845416246513,0.6960385723333401,0,11,outputs/pilot/oracle_seed_42/lambda_2.0/result.json,3163.444021771234,1.0,1000,20
no_change_seed_44,0.25,250.0,1000,1000,3,2699.598511361609,1712.2638892288942,0.9952173508888974,0.0,0.6671228966011544,0.6542056831477141,0.6671228966011544,0,11,outputs/pilot/no_change_seed_44/lambda_0.25/result.json,3500.513086526592,1.0,1000,20
no_change_seed_57,0.5,500.0,1000,1000,3,2703.5695888937316,1679.303503585398,0.47979529364866047,0.0,0.6780854643612634,0.6676109154072174,0.6780854643612634,0,11,outputs/pilot/no_change_seed_57/lambda_0.5/result.json,3434.5923152395994,1.0,1000,20
off_grid_seed_53,0.25,250.0,1000,1000,3,2727.5197463458303,1601.5315229614685,1.1222221725603962,0.0,0.6911686451084732,0.6981553894973898,0.6911686451084732,0,11,outputs/pilot/off_grid_seed_53/lambda_0.25/result.json,3279.0483539917404,1.0,1000,20
oracle_seed_43,2.0,2000.0,1000,1000,3,2729.5338009765974,1560.1590490946817,0.17662107257136586,0.0,0.5,0.5,0.5,0,11,outputs/pilot/oracle_seed_43/lambda_2.0/result.json,3196.303406258167,1.0,1000,20
oracle_seed_50,2.0,2000.0,1000,1000,3,2739.6498401460412,1589.3667942564014,0.18456688676358288,0.0,0.6973787829947322,0.7098003381189222,0.6973787829947322,0,11,outputs/pilot/oracle_seed_50/lambda_2.0/result.json,3254.7188965816063,1.0,1000,20
small_seed_55,0.5,500.0,1000,1000,3,2745.5271997155105,1585.3875042819827,0.612410295261643,0.0,0.686699303424424,0.6964715373942877,0.686699303424424,0,11,outputs/pilot/small_seed_55/lambda_0.5/result.json,3246.760316632769,1.0,1000,20
oracle_seed_61,2.0,2000.0,1000,1000,3,2759.068762653736,1494.1725998506136,0.22386207619618703,0.0,0.5,0.5,0.5,0,11,outputs/pilot/oracle_seed_61/lambda_2.0/result.json,3064.3305077700306,1.0,1000,20
oracle_seed_53,2.0,2000.0,1000,1000,3,2767.213698513796,1541.4003087833373,0.19486786547938487,0.0,0.6956705882352942,0.6999507894197252,0.6956705882352942,0,11,outputs/pilot/oracle_seed_53/lambda_2.0/result.json,3158.785925635478,1.0,1000,20
small_seed_54,0.5,500.0,1000,1000,3,2787.3689982709566,1582.0921709399433,0.577286068432357,0.0,0.6834179315829407,0.7018917595200196,0.6834179315829407,0,11,outputs/pilot/small_seed_54/lambda_0.5/result.json,3240.16964994869,1.0,1000,20
oracle_seed_44,1.0,1000.0,1000,1000,3,2790.8780204718096,1551.5492916193612,0.43642407419851287,0.0,0.7017892562828456,0.6945940815164251,0.7017892562828456,0,11,outputs/pilot/oracle_seed_44/lambda_1.0/result.json,3179.083891307526,1.0,1000,20
no_change_seed_59,0.25,250.0,1000,1000,3,2798.6860626349044,1679.3767037547925,1.1814439555327836,0.0,0.672515450158913,0.6718281799186899,0.672515450158913,0,11,outputs/pilot/no_change_seed_59/lambda_0.25/result.json,3434.7387155783886,1.0,1000,20
small_seed_52,0.5,500.0,1000,1000,3,2799.600639393051,1604.979780697422,0.7181006902609195,0.0,0.6885352993327423,0.697946999099954,0.6885352993327423,0,11,outputs/pilot/small_seed_52/lambda_0.5/result.json,3285.9448694636476,1.0,1000,20
no_change_seed_61,0.5,500.0,1000,1000,3,2809.130188859399,1618.4766625235923,0.6282291912474871,0.0,0.6704337790722438,0.6993515042176606,0.6704337790722438,0,11,outputs/pilot/no_change_seed_61/lambda_0.5/result.json,3312.938633115988,1.0,1000,20
small_seed_50,0.5,500.0,1000,1000,3,2816.1108510138056,1647.5972302492487,0.6297244877448857,0.0,0.680501406905519,0.687815155987582,0.680501406905519,0,11,outputs/pilot/small_seed_50/lambda_0.5/result.json,3371.179768567301,1.0,1000,20
off_grid_seed_61,0.5,500.0,1000,1000,3,2835.819200207494,1520.5950293906567,0.6604943203667575,0.0,0.6916659339400991,0.7184468197036862,0.6916659339400991,0,11,outputs/pilot/off_grid_seed_61/lambda_0.5/result.json,3117.175366850117,1.0,1000,20
no_change_seed_60,0.5,500.0,1000,1000,3,2838.3610696832607,1663.548049007682,0.597841003849819,0.0,0.6767874592916596,0.6575805749349426,0.6767874592916596,0,11,outputs/pilot/no_change_seed_60/lambda_0.5/result.json,3403.0814060841676,1.0,1000,20
oracle_seed_54,2.0,2000.0,1000,1000,3,2838.5671175485118,1533.8687504349152,0.20519550665750488,0.0,0.6952154961707675,0.7185628251538395,0.6952154961707675,0,11,outputs/pilot/oracle_seed_54/lambda_2.0/result.json,3143.722808938634,1.0,1000,20
off_grid_seed_49,0.5,500.0,1000,1000,3,2846.706361914181,1573.6125165566546,0.5946251733008647,0.0,0.6835274082001803,0.7002482846344834,0.6835274082001803,0,11,outputs/pilot/off_grid_seed_49/lambda_0.5/result.json,3223.2103411821126,1.0,1000,20
off_grid_seed_50,1.0,1000.0,1000,1000,3,2847.7378721799923,1601.9159445517978,0.2768545431227734,0.0,0.6900574789902274,0.7003286452060666,0.6900574789902274,0,11,outputs/pilot/off_grid_seed_50/lambda_1.0/result.json,3279.817197172399,1.0,1000,20
off_grid_seed_43,0.25,250.0,1000,1000,3,2859.4731870269925,1604.2696405277975,1.17546023124223,0.0,0.7061750144771506,0.6980387107849448,0.7061750144771506,0,11,outputs/pilot/off_grid_seed_43/lambda_0.25/result.json,3284.5245891243985,1.0,1000,20
small_seed_57,0.5,500.0,1000,1000,3,2859.7573367702203,1660.7375785768736,0.5545213886448419,0.0,0.6932478399682165,0.6832022326777284,0.6932478399682165,0,11,outputs/pilot/small_seed_57/lambda_0.5/result.json,3397.4604652225507,1.0,1000,20
no_change_seed_56,0.5,500.0,1000,1000,3,2864.6213715691556,1644.8771450285005,0.6481305322416818,0.0,0.6559702263615017,0.6721688033105996,0.6559702263615017,0,11,outputs/pilot/no_change_seed_56/lambda_0.5/result.json,3365.7395981258046,1.0,1000,20
off_grid_seed_57,0.25,250.0,1000,1000,3,2869.68935220249,1627.3057541981523,1.3496402801603753,0.0,0.7078718484629056,0.6961819625730518,0.7078718484629056,0,11,outputs/pilot/off_grid_seed_57/lambda_0.25/result.json,3330.596816465108,1.0,1000,20
small_seed_60,0.5,500.0,1000,1000,3,2887.222572252509,1639.675481886568,0.682099514517162,0.0,0.6866672633553159,0.6714075547123102,0.6866672633553159,0,11,outputs/pilot/small_seed_60/lambda_0.5/result.json,3355.3362718419394,1.0,1000,20
no_change_seed_51,0.5,500.0,1000,1000,3,2887.4380543601455,1668.8667060938537,0.6540370453472237,0.0,0.6591982205146353,0.6793001256163944,0.6591982205146353,0,11,outputs/pilot/no_change_seed_51/lambda_0.5/result.json,3413.718720256511,1.0,1000,20
off_grid_seed_42,0.5,500.0,1000,1000,3,2893.460572302555,1543.3481337033663,0.6655252268681751,0.0,0.6907364099631336,0.7158374117768276,0.6907364099631336,0,11,outputs/pilot/off_grid_seed_42/lambda_0.5/result.json,3162.681575475536,1.0,1000,20
small_seed_51,0.25,250.0,1000,1000,3,2903.511123387738,1631.588219685599,1.2959998979865426,0.0,0.6743591826786367,0.6966433948568213,0.6743591826786367,0,11,outputs/pilot/small_seed_51/lambda_0.25/result.json,3339.1617474400014,1.0,1000,20
fine_grid_seed_47,1.0,1000.0,1000,1000,3,2937.783722247691,1574.8011461677731,0.30683505693351193,0.0,0.5,0.5,0.5,0,11,outputs/pilot/fine_grid_seed_47/lambda_1.0/result.json,3225.58760040435,1.0,1000,20
fine_grid_seed_50,1.0,1000.0,1000,1000,3,2958.342386442042,1576.9344057413018,0.39723271983010083,0.0,0.6982785002264594,0.7101233295923561,0.6982785002264594,0,11,outputs/pilot/fine_grid_seed_50/lambda_1.0/result.json,3229.854119551407,1.0,1000,20
no_change_seed_45,1.0,1000.0,1000,1000,3,2971.3666358695223,1662.7947657639997,0.32566418754268756,0.0,0.5,0.5,0.5,0,11,outputs/pilot/no_change_seed_45/lambda_1.0/result.json,3401.574839596803,1.0,1000,20
small_seed_61,0.25,250.0,1000,1000,3,2992.8224955974233,1618.2070189290723,1.3283195023693892,0.0,0.6842200646721999,0.7108615924419859,0.6842200646721999,0,11,outputs/pilot/small_seed_61/lambda_0.25/result.json,3312.399345926948,1.0,1000,20
fine_grid_seed_51,0.25,250.0,1000,1000,3,2999.0566614656273,1598.5015133598129,1.4745052965601213,0.0,0.6903654525694641,0.7153509409843923,0.6903654525694641,0,11,outputs/pilot/fine_grid_seed_51/lambda_0.25/result.json,3272.9883347884293,1.0,1000,20
off_grid_seed_52,1.0,1000.0,1000,1000,3,3003.6386396421076,1539.8960865594474,0.36793093504459395,0.0,0.699036893630795,0.7100620772343917,0.699036893630795,0,11,outputs/pilot/off_grid_seed_52/lambda_1.0/result.json,3155.7774811876984,1.0,1000,20
no_change_seed_54,0.5,500.0,1000,1000,3,3019.3169384834086,1636.8714060158566,0.7504909220872956,0.0,0.6697212993351166,0.6829069389083218,0.6697212993351166,0,11,outputs/pilot/no_change_seed_54/lambda_0.5/result.json,3349.7281201005167,1.0,1000,20
small_seed_46,0.5,500.0,1000,1000,3,3029.6349013109284,1636.1401793018197,0.6514863484331849,0.0,0.6723876584044399,0.6897565386276231,0.6723876584044399,0,11,outputs/pilot/small_seed_46/lambda_0.5/result.json,3348.265666672443,1.0,1000,20
off_grid_seed_56,0.5,500.0,1000,1000,3,3043.8215372972336,1541.3226091013826,0.7523485118149639,0.0,0.689678784099385,0.6999541335833902,0.689678784099385,0,11,outputs/pilot/off_grid_seed_56/lambda_0.5/result.json,3158.6305262715687,1.0,1000,20
fine_grid_seed_48,1.0,1000.0,1000,1000,3,3048.8236860712786,1567.2275391793678,0.3423240214855209,0.0,0.5,0.5,0.5,0,11,outputs/pilot/fine_grid_seed_48/lambda_1.0/result.json,3210.440386427539,1.0,1000,20
fine_grid_seed_59,0.5,500.0,1000,1000,3,3052.2183797372954,1558.9013857277687,0.7428556991474299,0.0,0.7077999535998127,0.7090530472222052,0.7077999535998127,0,11,outputs/pilot/fine_grid_seed_59/lambda_0.5/result.json,3193.788079524341,1.0,1000,20
oracle_seed_45,2.0,2000.0,1000,1000,3,3065.8744786696334,1555.6889188510477,0.2392759262385539,0.0,0.7013206845997721,0.6835781992934014,0.7013206845997721,0,11,outputs/pilot/oracle_seed_45/lambda_2.0/result.json,3187.363145770899,1.0,1000,20
off_grid_seed_54,1.0,1000.0,1000,1000,3,3070.236178268604,1549.5428982106982,0.34631515072192526,0.0,0.6938729428995708,0.7142857142857143,0.6938729428995708,0,11,outputs/pilot/off_grid_seed_54/lambda_1.0/result.json,3175.0711044902,1.0,1000,20
fine_grid_seed_61,2.0,2000.0,1000,1000,3,3074.6860380972394,1505.4183224930982,0.1925380457861726,0.0,0.5,0.5,0.5,0,11,outputs/pilot/fine_grid_seed_61/lambda_2.0/result.json,3086.821953055,1.0,1000,20
oracle_seed_47,2.0,2000.0,1000,1000,3,3075.283704742059,1579.299237203463,0.22957379498043856,0.0,0.5,0.5,0.5,0,11,outputs/pilot/oracle_seed_47/lambda_2.0/result.json,3234.5837824757295,1.0,1000,20
fine_grid_seed_53,1.0,1000.0,1000,1000,3,3085.860271822355,1548.1528800731144,0.3863562819497121,0.0,0.5,0.5,0.5,0,11,outputs/pilot/fine_grid_seed_53/lambda_1.0/result.json,3172.2910682150323,1.0,1000,20
off_grid_seed_45,1.0,1000.0,1000,1000,3,3086.012754335844,1549.3710451340842,0.37514684935036646,0.0,0.5,0.5,0.5,0,11,outputs/pilot/off_grid_seed_45/lambda_1.0/result.json,3174.727398336972,1.0,1000,20
off_grid_seed_60,0.5,500.0,1000,1000,3,3093.4101249940313,1568.369435343275,0.697367469005002,0.0,0.7039790509817816,0.6854765389617538,0.7039790509817816,0,11,outputs/pilot/off_grid_seed_60/lambda_0.5/result.json,3212.7241787553535,1.0,1000,20
fine_grid_seed_42,0.5,500.0,1000,1000,3,3111.6537581195735,1520.8317313926616,0.6816409367033102,0.0,0.6974053568145137,0.7220404131636632,0.6974053568145137,0,11,outputs/pilot/fine_grid_seed_42/lambda_0.5/result.json,3117.6487708541267,1.0,1000,20
off_grid_seed_46,0.5,500.0,1000,1000,3,3115.2092792565336,1568.908626189647,0.7063952407815891,0.0,0.682764339281676,0.7048320290773366,0.682764339281676,0,11,outputs/pilot/off_grid_seed_46/lambda_0.5/result.json,3213.8025604480977,1.0,1000,20
oracle_seed_49,1.0,1000.0,1000,1000,3,3124.6711468383737,1572.5954914949832,0.5912705972662202,0.0,0.6912639537605194,0.7049312177088628,0.6912639537605194,0,11,outputs/pilot/oracle_seed_49/lambda_1.0/result.json,3221.17629105877,1.0,1000,20
no_change_seed_42,0.25,250.0,1000,1000,3,3139.4673471234005,1671.1140986482317,1.6131106768730823,0.0,0.664848164559535,0.6881010046002379,0.664848164559535,0,11,outputs/pilot/no_change_seed_42/lambda_0.25/result.json,3418.213505365267,1.0,1000,20
oracle_seed_51,2.0,2000.0,1000,1000,3,3153.2939749292864,1536.3331101111892,0.25994306935247324,0.0,0.6898699720451111,0.7147179505038317,0.6898699720451111,0,11,outputs/pilot/oracle_seed_51/lambda_2.0/result.json,3148.651528291182,1.0,1000,20
no_change_seed_55,0.5,500.0,1000,1000,3,3190.8745757841184,1658.9797989662327,0.8296053972874302,0.0,0.6708917037839411,0.684784440658486,0.6708917037839411,0,11,outputs/pilot/no_change_seed_55/lambda_0.5/result.json,3393.944906001269,1.0,1000,20
small_seed_47,0.5,500.0,1000,1000,3,3197.8289993112785,1630.5061647118716,0.7712043172035836,0.0,0.6722056650046287,0.678471946691083,0.6722056650046287,0,11,outputs/pilot/small_seed_47/lambda_0.5/result.json,3336.997637492547,1.0,1000,20
off_grid_seed_47,0.5,500.0,1000,1000,3,3199.695814198509,1585.8832569280773,0.7996895927164,0.0,0.6811033300217992,0.6905963148464112,0.6811033300217992,0,11,outputs/pilot/off_grid_seed_47/lambda_0.5/result.json,3247.751821924958,1.0,1000,20
oracle_seed_52,2.0,2000.0,1000,1000,3,3205.8010670088242,1527.9125095206205,0.2562682439147491,0.0,0.7068076911319658,0.7173472123584996,0.7068076911319658,0,11,outputs/pilot/oracle_seed_52/lambda_2.0/result.json,3131.8103271100445,1.0,1000,20
fine_grid_seed_43,1.0,1000.0,1000,1000,3,3207.7354788103003,1542.0509186217776,0.3937582514772275,0.0,0.7147309798229771,0.7043441965527966,0.7147309798229771,0,11,outputs/pilot/fine_grid_seed_43/lambda_1.0/result.json,3160.0871453123586,1.0,1000,20
oracle_seed_59,2.0,2000.0,1000,1000,3,3213.2360598980945,1574.4490142888728,0.3011388209685727,0.0,0.5,0.5,0.5,0,11,outputs/pilot/oracle_seed_59/lambda_2.0/result.json,3224.883336646549,1.0,1000,20
oracle_seed_46,1.0,1000.0,1000,1000,3,3222.7202661280617,1554.3917322465525,0.58038738780433,0.0,0.6876761209550802,0.7108614889332732,0.6876761209550802,0,11,outputs/pilot/oracle_seed_46/lambda_1.0/result.json,3184.7687725619085,1.0,1000,20
off_grid_seed_44,0.25,250.0,1000,1000,3,3225.119257991451,1583.1509309709866,1.6244303616888698,0.0,0.6925360033477245,0.685947497129291,0.6925360033477245,0,11,outputs/pilot/off_grid_seed_44/lambda_0.25/result.json,3242.2871700107767,1.0,1000,20
fine_grid_seed_58,1.0,1000.0,1000,1000,3,3246.076139898066,1560.2444003840747,0.3804851071100665,0.0,0.5,0.5,0.5,0,11,outputs/pilot/fine_grid_seed_58/lambda_1.0/result.json,3196.474108836953,1.0,1000,20
oracle_seed_48,4.0,4000.0,1000,1000,3,3254.2428577037426,1583.2194130307248,0.136391129830233,0.0,0.5,0.5,0.5,0,11,outputs/pilot/oracle_seed_48/lambda_4.0/result.json,3242.424134130253,1.0,1000,20
fine_grid_seed_46,1.0,1000.0,1000,1000,3,3261.976535857908,1553.1178091788447,0.49114867811130586,0.0,0.5,0.5,0.5,0,11,outputs/pilot/fine_grid_seed_46/lambda_1.0/result.json,3182.220926426493,1.0,1000,20
no_change_seed_58,1.0,1000.0,1000,1000,3,3268.20980017618,1673.298342029051,0.3901109017760088,0.0,0.5,0.5,0.5,0,11,outputs/pilot/no_change_seed_58/lambda_1.0/result.json,3422.5819921269053,1.0,1000,20
small_seed_48,1.0,1000.0,1000,1000,3,3278.562150571229,1643.6380513000122,0.449733638004055,0.0,0.5,0.5,0.5,0,11,outputs/pilot/small_seed_48/lambda_1.0/result.json,3363.261410668828,1.0,1000,20
small_seed_53,1.0,1000.0,1000,1000,3,3281.313395654179,1722.5662055715175,0.368894860653695,0.0,0.67968308096736,0.6815025175247468,0.67968308096736,0,11,outputs/pilot/small_seed_53/lambda_1.0/result.json,3521.1177192118384,1.0,1000,20
fine_grid_seed_54,0.5,500.0,1000,1000,3,3304.832658880525,1534.4469240878318,0.9262564177535784,0.0,0.6989876975721037,0.7218835452171382,0.6989876975721037,0,11,outputs/pilot/fine_grid_seed_54/lambda_0.5/result.json,3144.879156244467,1.0,1000,20
off_grid_seed_51,0.5,500.0,1000,1000,3,3311.221201984512,1583.2985614462777,1.0273301003729258,0.0,0.6802424489380126,0.6991969227306674,0.6802424489380126,0,11,outputs/pilot/off_grid_seed_51/lambda_0.5/result.json,3242.582430961359,1.0,1000,20
oracle_seed_55,2.0,2000.0,1000,1000,3,3317.579160829441,1542.7550892220595,0.30492619331291254,0.0,0.7087513344796955,0.710580337498337,0.7087513344796955,0,11,outputs/pilot/oracle_seed_55/lambda_2.0/result.json,3161.4954865129225,1.0,1000,20
oracle_seed_58,4.0,4000.0,1000,1000,3,3327.197408486979,1557.5660225584954,0.13143742927685276,0.0,0.5,0.5,0.5,0,11,outputs/pilot/oracle_seed_58/lambda_4.0/result.json,3191.1173531857944,1.0,1000,20
fine_grid_seed_49,0.5,500.0,1000,1000,3,3329.9436395679704,1567.0400094002378,0.9023038917155023,0.0,0.6919111436741257,0.7064254642472937,0.6919111436741257,0,11,outputs/pilot/fine_grid_seed_49/lambda_0.5/result.json,3210.065326869279,1.0,1000,20
fine_grid_seed_44,0.5,500.0,1000,1000,3,3345.4038334802435,1557.0259748825224,0.9465498175814451,0.0,0.7000531664724046,0.6945634623353454,0.7000531664724046,0,11,outputs/pilot/fine_grid_seed_44/lambda_0.5/result.json,3190.0372578338483,1.0,1000,20
small_seed_56,0.5,500.0,1000,1000,3,3349.5760152999505,1599.6424433404961,1.0134350120362556,0.0,0.6787827025447936,0.6881853033975405,0.6787827025447936,0,11,outputs/pilot/small_seed_56/lambda_0.5/result.json,3275.270194749796,1.0,1000,20
small_seed_42,1.0,1000.0,1000,1000,3,3356.9741080662247,1615.1918236428735,0.4204001352202045,0.0,0.5,0.5,0.5,0,11,outputs/pilot/small_seed_42/lambda_1.0/result.json,3306.3689553545505,1.0,1000,20
oracle_seed_57,4.0,4000.0,1000,1000,3,3421.8048075947218,1588.8684717661056,0.1376475144628003,0.0,0.5,0.5,0.5,0,11,outputs/pilot/oracle_seed_57/lambda_4.0/result.json,3253.7222516010147,1.0,1000,20
oracle_seed_56,4.0,4000.0,1000,1000,3,3462.4048975499213,1540.630370411976,0.15560781671613275,0.0,0.5,0.5,0.5,0,11,outputs/pilot/oracle_seed_56/lambda_4.0/result.json,3157.2460488927554,1.0,1000,20
no_change_seed_52,1.0,1000.0,1000,1000,3,3466.90505667641,1657.8130850318425,0.4445712007405134,0.0,0.5,0.5,0.5,0,11,outputs/pilot/no_change_seed_52/lambda_1.0/result.json,3391.6114781324886,1.0,1000,20
fine_grid_seed_52,1.0,1000.0,1000,1000,3,3498.7154121663616,1519.8309155720078,0.43944689576111634,0.0,0.5,0.5,0.5,0,11,outputs/pilot/fine_grid_seed_52/lambda_1.0/result.json,3115.647139212819,1.0,1000,20
fine_grid_seed_60,2.0,2000.0,1000,1000,3,3508.863762319298,1549.5472796496788,0.22383946271033978,0.0,0.5,0.5,0.5,0,11,outputs/pilot/fine_grid_seed_60/lambda_2.0/result.json,3175.079867368161,1.0,1000,20
no_change_seed_53,0.5,500.0,1000,1000,3,3511.663593281587,1675.242986404605,0.9487268199620088,0.0,0.661808575492786,0.661573393611953,0.661808575492786,0,11,outputs/pilot/no_change_seed_53/lambda_0.5/result.json,3426.4712808780137,1.0,1000,20
fine_grid_seed_56,0.5,500.0,1000,1000,3,3537.4850208965054,1532.9188451842774,1.1708267335424647,0.0,0.6977236190336296,0.7081692793035143,0.6977236190336296,0,11,outputs/pilot/fine_grid_seed_56/lambda_0.5/result.json,3141.8229984373584,1.0,1000,20
off_grid_seed_48,0.5,500.0,1000,1000,3,3539.2409758838708,1600.1509894545013,1.0943613978511246,0.0,0.7052469135802469,0.7012446865064251,0.7052469135802469,0,11,outputs/pilot/off_grid_seed_48/lambda_0.5/result.json,3276.287286977806,1.0,1000,20
no_change_seed_50,0.5,500.0,1000,1000,3,3567.934724477422,1711.109364356474,1.074661543687678,0.0,0.6648188341242974,0.6665138024236423,0.6648188341242974,0,11,outputs/pilot/no_change_seed_50/lambda_0.5/result.json,3498.2040367817517,1.0,1000,20
oracle_seed_60,2.0,2000.0,1000,1000,3,3576.753504420062,1539.7177927288928,0.3351653790672074,0.0,0.5,0.5,0.5,0,11,outputs/pilot/oracle_seed_60/lambda_2.0/result.json,3155.420893526589,1.0,1000,20
small_seed_44,1.0,1000.0,1000,1000,3,3588.0254157128866,1632.3050635605637,0.47538476390652584,0.0,0.5,0.5,0.5,0,11,outputs/pilot/small_seed_44/lambda_1.0/result.json,3340.595435189931,1.0,1000,20
small_seed_59,1.0,1000.0,1000,1000,3,3592.665955084951,1623.1590853956957,0.5386513464471046,0.0,0.6887872459634289,0.6869129198719965,0.6887872459634289,0,11,outputs/pilot/small_seed_59/lambda_1.0/result.json,3322.303478860195,1.0,1000,20
off_grid_seed_59,1.0,1000.0,1000,1000,3,3593.3909142217035,1572.0019788957577,0.5347206979068418,0.0,0.7005066250974279,0.6998053265112676,0.7005066250974279,0,11,outputs/pilot/off_grid_seed_59/lambda_1.0/result.json,3219.989265860319,1.0,1000,20
small_seed_43,1.0,1000.0,1000,1000,3,3601.4134167847387,1620.610964489905,0.4694248119300602,0.0,0.5,0.5,0.5,0,11,outputs/pilot/small_seed_43/lambda_1.0/result.json,3317.2072370486135,1.0,1000,20
no_change_seed_48,1.0,1000.0,1000,1000,3,3607.854192000194,1664.2850003869207,0.4840647911864804,0.0,0.5,0.5,0.5,0,11,outputs/pilot/no_change_seed_48/lambda_1.0/result.json,3404.555308842645,1.0,1000,20
off_grid_seed_58,1.0,1000.0,1000,1000,3,3633.7274439675057,1570.9206492242981,0.457978342363181,0.0,0.5,0.5,0.5,0,11,outputs/pilot/off_grid_seed_58/lambda_1.0/result.json,3217.8266065174,1.0,1000,20
no_change_seed_46,1.0,1000.0,1000,1000,3,3640.539188622315,1673.690376133923,0.5255367950365613,0.0,0.5,0.5,0.5,0,11,outputs/pilot/no_change_seed_46/lambda_1.0/result.json,3423.3660603366498,1.0,1000,20
